Subject,Object,Rel,Count
Cell,FCC,APL-SPL,75
Cell,Fluorite,APL-SPL,35
Cell,Garnet,APL-SPL,140
Cell,Graphitic,APL-SPL,55
Cell,HCP,APL-SPL,35
Cell,Hematopoietic,APL-SPL,32
Cell,Hexagonal,APL-SPL,450
Cell,Lc,APL-SPL,50
Cell,Macrophages,APL-SPL,62
Cell,Marrow,APL-SPL,53
Cell,Melanoma,APL-SPL,31
Cell,Mesenchymal,APL-SPL,97
Cell,Monoclinic,APL-SPL,215
Cell,Monocytes,APL-SPL,30
Cell,Myeloid,APL-SPL,37
Cell,Nematic,APL-SPL,121
Cell,Non-Small,APL-SPL,33
Cell,O3,APL-SPL,63
Cell,Olivines,APL-SPL,93
Cell,Orthorhombic,APL-SPL,209
Cell,Osteoblasts,APL-SPL,40
Cell,Ovarian,APL-SPL,45
Cell,P,APL-SPL,45
Cell,P2,APL-SPL,73
Cell,P3,APL-SPL,41
Cell,Perovskites,APL-SPL,1446
Cell,Pluripotent,APL-SPL,52
Cell,R A C T,APL-SPL,38
Cell,Renal,APL-SPL,31
Cell,Rhombohedral,APL-SPL,117
Cell,Rock Salt,APL-SPL,54
Cell,Rutile,APL-SPL,174
Cell,S T,APL-SPL,276
Cell,STRAC,APL-SPL,61
Cell,Sma,APL-SPL,32
Cell,Smectic,APL-SPL,32
Cell,Spinels,APL-SPL,454
Cell,Squamous,APL-SPL,35
Cell,T,APL-SPL,227
Cell,Tetragonal,APL-SPL,220
Cell,β,APL-SPL,41
Cell Carcinoma,Renal,APL-SPL,62
Cell Carcinoma,Squamous,APL-SPL,52
Cell Disease,Sickle,APL-SPL,32
Cell Lung Cancer,NSCLC,APL-SPL,47
Cell Lung Cancer,Non-Small,APL-SPL,103
Cells,AML,APL-SPL,38
Cells,Abstract,APL-SPL,137
Cells,Alveolar,APL-SPL,56
Cells,Anatase,APL-SPL,273
Cells,B Cell,APL-SPL,42
Cells,B s t,APL-SPL,49
Cells,BSTRAct,APL-SPL,56
Cells,Beta,APL-SPL,38
Cells,Bone,APL-SPL,41
Cells,Breast,APL-SPL,160
Cells,Bronchial,APL-SPL,52
Cells,Cardiac,APL-SPL,32
Cells,Chalcopyrite,APL-SPL,52
Cells,Chondrocyte,APL-SPL,30
Cells,Colon,APL-SPL,78
Cells,Colorectal,APL-SPL,44
Cells,Cubic,APL-SPL,331
Cells,Cubic Perovskites,APL-SPL,32
Cells,Dendritic,APL-SPL,34
Cells,Embryonic,APL-SPL,41
Cells,Endothelial,APL-SPL,30
Cells,Epithelial,APL-SPL,58
Cells,FCC,APL-SPL,32
Cells,Fibroblasts,APL-SPL,80
Cells,Garnet,APL-SPL,114
Cells,Graphitic,APL-SPL,36
Cells,HSCs,APL-SPL,83
Cells,Haematopoietic,APL-SPL,30
Cells,Hematopoietic,APL-SPL,91
Cells,Hepatic,APL-SPL,105
Cells,Hepatocyte,APL-SPL,33
Cells,Hexagonal,APL-SPL,289
Cells,Jurkat,APL-SPL,43
Cells,Like,APL-SPL,54
Cells,Lung,APL-SPL,51
Cells,Lymphocytes,APL-SPL,35
Cells,Macrophages,APL-SPL,188
Cells,Mammary,APL-SPL,32
Cells,Marrow,APL-SPL,161
Cells,Melanoma,APL-SPL,64
Cells,Mesenchymal,APL-SPL,402
Cells,Mesenchymal Stem,APL-SPL,72
Cells,Mesenchymal Stromal,APL-SPL,33
Cells,Monoclinic,APL-SPL,133
Cells,Monocytes,APL-SPL,106
Cells,Myeloid,APL-SPL,65
Cells,NK,APL-SPL,79
Cells,Nematic,APL-SPL,34
Cells,Neutrophils,APL-SPL,37
Cells,O3,APL-SPL,46
Cells,Olivines,APL-SPL,72
