Subject,Object,Rel,Count
Austenitic,Thermo-Mechanical Treatment,SPL-SMT,59
Austenitic,Thermomechanical Processing,SPL-SMT,38
Austenitic,Trip,SPL-SMT,65
Austenitic,Unirradiated,SPL-SMT,40
Austenitic,Water Quenching,SPL-SMT,38
Austenitic,Weld,SPL-SMT,322
Austenitic,Welded,SPL-SMT,244
Austenitic,Welding,SPL-SMT,314
Austenitic,Weldment,SPL-SMT,64
Austenitic,Welds,SPL-SMT,168
Austenitic,Work Hardening,SPL-SMT,92
B s t,Doping,SPL-SMT,36
B s t,Oxidation,SPL-SMT,42
B1,Cooling,SPL-SMT,38
B2,Aged,SPL-SMT,121
B2,Ageing,SPL-SMT,37
B2,Aging,SPL-SMT,122
B2,Alloying,SPL-SMT,58
B2,Annealed,SPL-SMT,214
B2,Annealing,SPL-SMT,270
B2,Cast,SPL-SMT,41
B2,Cold Rolled,SPL-SMT,30
B2,Cold Rolling,SPL-SMT,33
B2,Cooled,SPL-SMT,31
B2,Cooling,SPL-SMT,264
B2,Deformations,SPL-SMT,109
B2,Deformed,SPL-SMT,32
B2,Heat Treated,SPL-SMT,77
B2,Heat Treatment,SPL-SMT,156
B2,Heated,SPL-SMT,36
B2,Heating,SPL-SMT,222
B2,Mechanical Alloying,SPL-SMT,46
B2,Melt Spun,SPL-SMT,33
B2,Milling,SPL-SMT,53
B2,Oxidation,SPL-SMT,37
B2,Plastic Deformation,SPL-SMT,43
B2,Quenched,SPL-SMT,78
B2,Quenching,SPL-SMT,63
B2,Recrystallized,SPL-SMT,37
B2,Rolling,SPL-SMT,45
B2,Solidification,SPL-SMT,51
B2,Solution Treated,SPL-SMT,34
B2,Solution Treatment,SPL-SMT,30
B2,Thermal Cycling,SPL-SMT,47
B2,Water Quenched,SPL-SMT,30
BCC,Aged,SPL-SMT,147
BCC,Ageing,SPL-SMT,46
BCC,Aging,SPL-SMT,161
