Subject,Object,Rel,Count
Cubic,Electronic Devices,SPL-APL,62
Cubic,Electronics,SPL-APL,34
Cubic,Energy Storage,SPL-APL,46
Cubic,Filler,SPL-APL,43
Cubic,Filters,SPL-APL,41
Cubic,Flexible,SPL-APL,33
Cubic,Fuel,SPL-APL,62
Cubic,Fuel Cell,SPL-APL,125
Cubic,Full Cell,SPL-APL,45
Cubic,Gas Sensors,SPL-APL,78
Cubic,Gce,SPL-APL,30
Cubic,Grinding Wheel,SPL-APL,34
Cubic,H2,SPL-APL,31
Cubic,H2 Evolution,SPL-APL,37
Cubic,Half Cell,SPL-APL,48
Cubic,Hard Coating,SPL-APL,47
Cubic,Heterogeneous Catalyst,SPL-APL,30
Cubic,Heterojunction,SPL-APL,72
Cubic,Htl,SPL-APL,31
Cubic,Hybrid,SPL-APL,30
Cubic,Hydrogen Evolution,SPL-APL,42
Cubic,Hydrogen Evolution Reaction,SPL-APL,37
Cubic,Hydrogen Production,SPL-APL,55
Cubic,Hydrogen Storage,SPL-APL,34
Cubic,Hydrogenation,SPL-APL,55
Cubic,ITSOFC,SPL-APL,42
Cubic,Imaging,SPL-APL,33
Cubic,Industrial Applications,SPL-APL,37
Cubic,Inserts,SPL-APL,33
Cubic,Junctions,SPL-APL,55
Cubic,LED,SPL-APL,96
Cubic,LEDs,SPL-APL,116
Cubic,LIBs,SPL-APL,64
Cubic,Laser,SPL-APL,81
Cubic,Layers,SPL-APL,49
Cubic,Li,SPL-APL,40
Cubic,Li-Ion Battery,SPL-APL,75
Cubic,Light Emitting Diodes,SPL-APL,56
Cubic,Liquid Crystal,SPL-APL,38
Cubic,Lithium Ion Battery,SPL-APL,119
Cubic,Lithium-Ion Batteries,SPL-APL,66
Cubic,Machining,SPL-APL,66
Cubic,Magnet,SPL-APL,46
Cubic,Magnets,SPL-APL,33
Cubic,Material,SPL-APL,60
Cubic,Membrane,SPL-APL,90
Cubic,Metals,SPL-APL,57
Cubic,Metamaterial,SPL-APL,44
Cubic,Methanol Oxidation,SPL-APL,30
Cubic,Mof,SPL-APL,32
Cubic,Molecular Sieve,SPL-APL,60
Cubic,Nanocatalyst,SPL-APL,60
Cubic,Negative Electrode,SPL-APL,50
Cubic,OER,SPL-APL,123
Cubic,ORR,SPL-APL,162
Cubic,Optoelectronic Application,SPL-APL,61
Cubic,Optoelectronic Device,SPL-APL,138
Cubic,Optoelectronics,SPL-APL,67
Cubic,Oxidation,SPL-APL,90
Cubic,Oxygen Evolution Reaction,SPL-APL,55
Cubic,Oxygen Reduction,SPL-APL,32
Cubic,Oxygen Reduction Reaction,SPL-APL,100
Cubic,PSC,SPL-APL,66
Cubic,PSCS,SPL-APL,91
Cubic,Perovskite Solar Cells,SPL-APL,61
Cubic,Perovskites,SPL-APL,33
Cubic,Phosphor,SPL-APL,217
Cubic,Phosphors,SPL-APL,254
Cubic,Photoanode,SPL-APL,82
Cubic,Photocatalysis,SPL-APL,71
Cubic,Photocatalyst,SPL-APL,236
Cubic,Photocatalysts,SPL-APL,219
Cubic,Photocatalytic Degradation,SPL-APL,116
Cubic,Photocatalytic H2,SPL-APL,36
Cubic,Photocatalytic Reaction,SPL-APL,51
Cubic,Photocathodes,SPL-APL,32
Cubic,Photodetector,SPL-APL,98
Cubic,Photoelectrodes,SPL-APL,57
Cubic,Photonic Crystal,SPL-APL,53
